country;year;quarter;vessel_length;fishing_tech;gear_type;target_assemblage;mesh_size_range;metier;supra_region;sub_region;eez_indicator;geo_indicator;specon_tech;deep;totseadays;totkwdaysatsea;totgtdaysatsea;totfishdays;totkwfishdays;totgtfishdays;hrsea;kwhrsea;gthrsea;totves;confidential
PSP;2020;1;VL0612;HOK;GNS;DEF;NK;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;19;15;1955.1;59.47;1543.5;46.95;374;38484.6;1170.62;1;Y
PSP;2020;7;VL1218;HOK;GNS;DEF;NK;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;119;118;4727.094;613.51;4644.73;605.26;1099;46902.599;5884.55;7;N
PSP;2020;8;VL1824;HOK;GNS;DEF;NK;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;7;7;463.05;44.87;463.05;44.87;87;5755.05;557.67;1;Y
PSP;2014;1;VL2440;HOK;GNS;DEF;NK;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;32;32;2385.075;247.2;2385.075;247.2;292;21905.205;2248.87;6;N
PSP;2014;1;VL0006;HOK;GNS;DEF;NK;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;30;30;2010.225;223.69;2010.225;223.69;217;14288.4;1603.88;4;N
PSP;2014;2;VL0612;HOK;GNS;DEF;NK;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;33;33;2474.01;181.83;2474.01;181.83;NK;NK;NK;1;Y
PSP;2014;3;VL1218;HOK;GNS;SLP;NK;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;40;40;1536.15;302.62;1536.15;302.62;NK;NK;NK;3;Y
PSP;2014;1;VL1824;HOK;GNS;SLP;NK;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;14;14;945.21;64.72;945.21;64.72;6;396.9;38.46;3;Y
PSP;2014;4;VL2440;HOK;GNS;SLP;NK;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;22;22;1581.72;101.82;1581.72;101.82;21;1944.81;122.01;2;Y
PSP;2014;1;VL0006;HOK;GNS;SLP;NK;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;3;3;198.45;19.23;198.45;19.23;40;2646;256.4;1;Y
PSP;2014;5;VL0612;HOK;GNS;SLP;NK;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;4;3;73.5;7.28;55.125;5.46;63;1157.625;114.66;1;Y
PSP;2015;1;VL1218;HOK;GNS;SLP;NK;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;6;4;110.25;10.92;73.5;7.28;112;2058;203.84;1;Y
PSP;2015;6;VL1824;HOK;GNS;SLP;NK;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;3;2;55.125;5.46;36.75;3.64;51;937.125;92.82;1;Y
PSP;2015;1;VL2440;HOK;GTR;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;10;7;183.75;18.2;128.625;12.74;172;3160.5;313.04;1;Y
PSP;2015;7;VL0006;HOK;GTR;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;909;909;20212.89;2688.59;20212.89;2688.59;432;21557.55;2055.12;72;N
PSP;2015;8;VL0612;HOK;GTR;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;1;1;58.8;7.21;58.8;7.21;4;235.2;28.84;1;Y
PSP;2015;1;VL1218;HOK;GTR;DEF;50D100;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;2305;2305;56945.419;7047.29;56945.419;7047.29;1445;71992.324;9115.76;94;N
PSP;2016;1;VL1824;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;35;35;1391.355;73.63;1391.355;73.63;NK;NK;NK;9;N
PSP;2016;1;VL2440;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;964;964;33491.87;2958.2;33491.87;2958.2;238;9120.762;1008.95;127;N
PSP;2016;1;VL0006;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;11;11;657.09;76.82;657.09;76.82;115;7379.4;820.15;4;N
PSP;2016;1;VL0612;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;5;5;220.5;22.5;220.5;22.5;30;1323;135;1;Y
PSP;2016;1;VL1218;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;25;25;1647.135;194.87;1647.135;194.87;246;16112.67;1946.96;4;N
PSP;2016;1;VL1824;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;3;3;198.45;20.13;198.45;20.13;23;1521.45;154.33;1;Y
PSP;2017;1;VL2440;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;4;4;168.315;25.59;168.315;25.59;40;1719.165;253.85;2;Y
PSP;2017;1;VL0006;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;7;7;316.013;33.87;316.013;33.87;38;1890.258;185.7;3;Y
PSP;2017;1;VL0612;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;401;401;8904.275;947.68;8904.275;947.68;61;2511.495;390.46;73;N
PSP;2017;1;VL1218;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;441;441;17329.293;1184.5;17329.293;1184.5;49;3935.925;289.94;89;N
PSP;2017;1;VL1824;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;2637;2636;89242.877;8309.24;89207.597;8304.34;718;34958.945;4113.92;228;N
PSP;2017;1;VL2440;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;4;4;132.3;35.76;132.3;35.76;10;330.75;89.4;1;Y
PSP;2017;1;VL0006;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;1;1;33.81;4.09;33.81;4.09;6;202.86;24.54;1;Y
PSP;2018;1;VL0612;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;10;10;479.955;57.89;479.955;57.89;50;2271.885;296.23;2;Y
PSP;2018;1;VL1218;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;9;9;611.52;53.39;611.52;53.39;87;5938.8;490.37;3;Y
PSP;2018;1;VL1824;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;1;1;94.08;5.89;94.08;5.89;6;564.48;35.34;1;Y
PSP;2018;1;VL2440;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;676;674;18618.961;1909.12;18552.826;1902.66;510;24119.87;2691.17;86;N
PSP;2018;1;VL0006;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;80;80;2431.446;167.02;2431.446;167.02;NK;NK;NK;22;N
PSP;2018;1;VL0612;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;995;995;32918.783;3508.48;32918.783;3508.48;115;5330.066;708.32;131;N
PSP;2018;1;VL1218;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;14;14;871.71;109.99;871.71;109.99;117;7497.735;938.21;3;Y
PSP;2018;1;VL1824;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;45;45;1862.49;304.26;1862.49;304.26;314;12669.93;2197.64;5;N
PSP;2018;1;VL2440;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;24;12;2134.44;143.28;1067.22;71.64;515;45801.525;3074.55;1;Y
PSP;2019;1;VL0006;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;1;1;94.08;5.89;94.08;5.89;6;564.48;35.34;1;Y
PSP;2019;1;VL0612;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;18;13;1400.895;106.66;956.22;76.81;216;17992.719;1279.23;4;N
PSP;2019;1;VL1218;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;1;1;36.75;4.13;36.75;4.13;NK;NK;NK;1;Y
PSP;2019;1;VL1824;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;18;16;1140.72;119.34;992.985;106.91;171;11237.415;1147.01;3;Y
PSP;2019;1;VL2440;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;1767;1767;44753.312;4236.95;44753.312;4236.95;195;17517.99;1176.68;110;N
PSP;2019;1;VL0006;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;711;711;26699.801;1813.79;26699.801;1813.79;NK;NK;NK;95;N
PSP;2019;1;VL0612;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;5148;5146;173946.136;16599.96;173824.126;16585.05;500;22154.098;3367.36;253;N
PSP;2019;1;VL1218;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;2;2;102.9;15.39;102.9;15.39;25;1157.625;186.88;2;Y
PSP;2019;1;VL1824;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;3;2;266.805;17.91;177.87;11.94;42;3735.27;250.74;1;Y
PSP;2019;2;VL2440;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;2;2;117.6;12.92;117.6;12.92;14;823.2;90.44;1;Y
PSP;2020;3;VL0006;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;1;1;69.825;8.48;69.825;8.48;10;698.25;84.8;1;Y
PSP;2020;1;VL0612;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;8;8;264.6;52.64;264.6;52.64;56;1852.2;368.48;1;Y
PSP;2020;4;VL1218;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;203;203;9345.224;692.43;9345.224;692.43;47;5527.2;331.82;48;N
PSP;2020;1;VL1824;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;25;25;326.34;41.47;326.34;41.47;NK;NK;NK;2;Y
PSP;2020;5;VL2440;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;53;53;926.1;89.48;926.1;89.48;NK;NK;NK;2;Y
PSP;2020;1;VL0006;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;147;147;5126.765;379.52;5126.765;379.52;NK;NK;NK;41;N
PSP;2020;6;VL0612;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;1;1;21.315;1.42;21.315;1.42;8;170.52;11.36;1;Y
PSP;2020;1;VL1218;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;11;10;485.1;159.17;441;144.7;125;5512.5;1808.75;1;Y
PSP;2020;7;VL1824;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;2;2;85.26;6.58;85.26;6.58;NK;NK;NK;1;Y
PSP;2014;8;VL2440;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;106;106;3113.328;288.15;3113.328;288.15;7;540.225;45.36;15;N
PSP;2014;1;VL0006;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;553;553;22157.538;1558.12;22157.538;1558.12;144;12655.23;885.44;106;N
PSP;2014;1;VL0612;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;1341;1341;42080.323;3878.46;42080.323;3878.46;184;9148.545;1384.37;190;N
PSP;2014;1;VL1218;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;EU;NGI;NK;NA;1;1;30.87;4.88;30.87;4.88;7;216.09;34.16;1;Y
PSP;2014;2;VL1824;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;COAST;NGI;NK;NA;1;1;44.1;6.22;44.1;6.22;9;396.9;55.98;1;Y
PSP;2014;3;VL2440;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;15;15;608.58;86.22;608.58;86.22;125;5036.22;715.5;3;Y
PSP;2014;1;VL0006;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;4;4;176.4;24.88;176.4;24.88;34;1499.4;211.48;1;Y
PSP;2014;4;VL0612;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;15;15;1398.705;94.7;1398.705;94.7;167;16821.21;1092.62;2;Y
PSP;2014;1;VL1218;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;6;5;395.43;53.85;351.33;39.38;73;4476.15;745.41;3;Y
PSP;2015;5;VL1824;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;1;1;44.1;4.5;44.1;4.5;6;264.6;27;1;Y
PSP;2015;1;VL2440;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;15;15;944.475;127.4;944.475;127.4;126;7935.06;1074.16;2;Y
PSP;2015;6;VL0006;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;6;6;326.34;34.38;326.34;34.38;34;1849.26;194.82;1;Y
PSP;2015;1;VL0612;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;97;97;3188.43;245.59;3188.43;245.59;NK;NK;NK;4;N
PSP;2015;7;VL1218;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;95;95;3577.965;319.63;3577.965;319.63;228;15484.186;1352.01;18;N
PSP;2015;8;VL1824;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;1114;1114;44064.911;3302.6;44064.911;3302.6;65;7644;458.9;105;N
PSP;2016;1;VL2440;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;916;916;27167.07;2778.28;27167.07;2778.28;142;8290.8;951.36;104;N
PSP;2016;1;VL0006;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;45;45;1984.5;159.3;1984.5;159.3;NK;NK;NK;1;Y
PSP;2016;2;VL0612;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;14;14;1296.54;97.02;1296.54;97.02;90;8334.9;623.7;1;Y
PSP;2016;3;VL1218;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;32;32;1931.139;192.44;1931.139;192.44;180;10929.009;1080.56;3;Y
PSP;2016;1;VL1824;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;14;14;335.16;33.44;335.16;33.44;9;297.675;59.22;3;Y
PSP;2016;4;VL2440;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;23;23;975.904;81.03;975.904;81.03;NK;NK;NK;10;N
PSP;2017;1;VL0006;HOK;GTR;DEF;NK;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;358;358;13892.97;1466.22;13892.97;1466.22;528;30652.44;3450.32;23;N
PSP;2017;5;VL0612;HOK;GTR;NK;40D50;NK;MBS;GSA99;NA;NGI;NK;NA;7;7;447.615;30.66;447.615;30.66;NK;NK;NK;1;Y
PSP;2017;1;VL1218;HOK;GTR;NK;40D50;NK;MBS;GSA99;NA;NGI;NK;NA;4;4;270.48;28.16;270.48;28.16;38;2569.56;267.52;1;Y
PSP;2017;6;VL1824;HOK;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;10;7;294;99.9;205.8;69.93;159;4674.6;1588.41;1;Y
PSP;2017;1;VL2440;HOK;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;7;6;493.92;51.31;423.36;43.98;82;5785.92;601.06;1;Y
PSP;2017;7;VL0006;HOK;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;35;32;2334.36;296.46;2202.06;257.28;348;21704.55;3047.82;5;N
PSP;2017;8;VL0612;HOK;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;10;10;654.15;54;654.15;54;89;5821.935;480.6;1;Y
PSP;2018;1;VL1218;HOK;GTR;SLP;NK;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;2;2;73.5;17.81;73.5;17.81;22;661.5;217.61;2;Y
PSP;2018;1;VL1824;HOK;GTR;SLP;NK;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;2;2;109.515;9.1;109.515;9.1;20;1308.3;108;2;Y
PSP;2018;2;VL2440;HOK;GTR;SLP;NK;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;37;37;1342.845;167.41;1342.845;167.41;NK;NK;NK;2;Y
PSP;2018;3;VL0006;HOK;GTR;SLP;NK;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;1;1;29.4;7.31;29.4;7.31;13;382.2;95.03;1;Y
PSP;2018;1;VL0612;HOK;GTR;SLP;NK;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;18;18;1217.16;126.72;1217.16;126.72;212;14335.44;1492.48;1;Y
PSP;2018;4;VL1218;HOK;GTR;SLP;NK;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;67;51;2190.3;636.78;1719.9;476.94;995;29547;9896.65;2;Y
PSP;2018;1;VL1824;HOK;LLS;DEF;NA;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;19;19;1340.64;139.27;1340.64;139.27;202;14253.12;1480.66;1;Y
PSP;2018;5;VL2440;HOK;LLS;DEF;NA;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;111;104;6678.21;982.58;6369.51;891.16;1338;76720.77;12619.48;5;N
PSP;2018;1;VL0006;HOK;LLS;DEF;NA;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;16;16;1046.64;86.4;1046.64;86.4;155;10139.325;837;1;Y
PSP;2019;6;VL0612;HOK;LLS;DEF;NA;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;80;80;2234.4;363.74;2234.4;363.74;29;1087.8;298.75;6;N
PSP;2019;1;VL1218;HOK;LLS;DEF;NA;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;69;69;4461.45;310.27;4461.45;310.27;25;1671.39;148.51;4;N
PSP;2019;7;VL1824;HOK;LLS;DEF;NA;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;7;7;255.78;34.02;255.78;34.02;NK;NK;NK;2;Y
PSP;2019;8;VL2440;HOK;LLS;DEF;NA;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;1;1;33.075;11.17;33.075;11.17;11;363.825;122.87;1;Y
PSP;2019;1;VL0006;HOK;LLS;DEF;NA;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;302;297;20619.69;3798.46;20409.48;3762.16;2570;180609.345;31215.61;27;N
PSP;2019;1;VL0612;HOK;LLS;DEF;NA;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;1;1;46.305;6.86;46.305;6.86;7;324.135;48.02;1;Y
PSP;2019;1;VL1218;HOK;LLS;DEF;NA;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;37;37;2058;321.15;2058;321.15;537;28709.1;4144.01;2;Y
PSP;2019;2;VL1824;HOK;LLS;DEF;NA;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;18;17;970.2;142.42;918.75;135.6;299;15692.25;2176.8;2;Y
PSP;2019;3;VL2440;HOK;LLS;DEF;NA;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;26;26;2403.45;300.59;2403.45;300.59;166;15831.9;1914.48;3;Y
PSP;2019;1;VL0006;HOK;LLS;DEF;NA;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;42;39;2884.875;410.49;2675.4;383.52;747;52346.7;6971.21;3;Y
PSP;2020;4;VL0612;HOK;LLS;DEF;NA;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;68;68;3793.335;625.14;3793.335;625.14;422;24423.315;4143.01;9;N
PSP;2020;1;VL1218;HOK;LLS;DEF;NA;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;2;2;66.15;22.34;66.15;22.34;16;529.2;178.72;1;Y
PSP;2020;5;VL1824;HOK;LLS;DEF;NA;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;8;8;462.315;81.06;462.315;81.06;46;3078.18;542.92;4;N
PSP;2020;1;VL2440;HOK;LLS;DEF;NA;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;113;111;9548.385;1137.27;9320.535;1118.65;1256;103836.39;12159.91;14;N
PSP;2020;6;VL0006;HOK;LLS;DEF;NA;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;1;1;33.075;11.17;33.075;11.17;11;363.825;122.87;1;Y
PSP;2020;1;VL0612;HOK;LLS;DEF;NA;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;8;8;551.25;72.11;551.25;72.11;117;8195.25;1036.04;3;Y
PSP;2020;7;VL1218;HOK;LLS;DEF;NA;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;6;6;413.07;56.27;413.07;56.27;104;7144.2;981.56;2;Y
PSP;2020;8;VL1824;HOK;LLS;DEF;NA;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;2;2;102.9;15;102.9;15;7;360.15;52.5;1;Y
PSP;2020;1;VL2440;HOK;LLS;DEF;NA;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;2;2;205.8;23.1;205.8;23.1;13;1337.7;150.15;1;Y
PSP;2014;1;VL0006;HOK;LLS;DEF;NA;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;14;14;790.125;125.21;790.125;125.21;81;4913.475;776.12;4;N
PSP;2014;1;VL0612;HOK;LLS;DEF;NA;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;35;35;2478.42;357.38;2478.42;357.38;342;28205.625;3528.2;7;N
PSP;2014;1;VL1218;HOK;LLS;DEF;NA;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;5;5;176.4;25.15;176.4;25.15;25;882;125.75;1;Y
PSP;2014;2;VL1824;HOK;LLS;DEF;NA;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;19;19;670.32;95.57;670.32;95.57;117;4127.76;588.51;1;Y
PSP;2014;3;VL2440;HOK;LLS;DEF;NA;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;10;10;352.8;50.3;352.8;50.3;46;1622.88;231.38;1;Y
PSP;2014;1;VL0006;HOK;LLS;DEF;NA;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;1;1;35.28;5.03;35.28;5.03;5;176.4;25.15;1;Y
PSP;2014;4;VL0612;HOK;LLS;DEF;NA;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;8;8;441;127.36;441;127.36;42;2315.25;668.64;1;Y
PSP;2014;1;VL1218;HOK;LLS;DEF;NA;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;1;1;35.28;5.03;35.28;5.03;5;176.4;25.15;1;Y
PSP;2015;5;VL1824;HOK;LLS;DEF;NA;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;4;4;296.94;26.76;296.94;26.76;26;1930.11;173.94;1;Y
PSP;2015;1;VL2440;HOK;LLS;DEF;NA;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;3;3;209.475;27.81;209.475;27.81;24;1686.825;224.46;2;Y
PSP;2015;6;VL0006;HOK;LLS;DEF;NA;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;68;65;4665.78;793.01;4493.055;766.13;925;65348.85;10294.25;11;N
PSP;2015;1;VL0612;HOK;LLS;DEF;NA;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;3;3;57.33;11.25;57.33;11.25;26;496.86;97.5;1;Y
PSP;2015;7;VL1218;HOK;LLS;DEF;NA;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;159;159;11963.595;2063.77;11963.595;2063.77;1283;95951.31;17070.37;17;N
PSP;2015;8;VL1824;HOK;LLS;DEF;NA;LLS_DEF_0_0_0;MBS;GSA99;NA;NGI;NK;NA;24;24;1334.025;200.54;1334.025;200.54;309;15321.81;2452.34;9;N
PSP;2016;1;VL2440;HOK;LLS;DEF;NA;LLS_DEF_0_0_0;MBS;GSA99;NA;NGI;NK;NA;518;518;36509.655;5676.28;36509.655;5676.28;4272;328024.62;46724;26;N
PSP;2016;1;VL0006;HOK;LLS;DEF;NA;LLS_DEF_0_0_0;MBS;GSA99;NA;NGI;NK;NA;1;1;74.235;6.69;74.235;6.69;8;593.88;53.52;1;Y
PSP;2016;2;VL0612;HOK;LLS;DEF;NA;LLS_DEF_0_0_0;MBS;GSA99;NA;NGI;NK;NA;38;38;2163.105;351.15;2163.105;351.15;361;20832.84;3311.93;10;N
PSP;2016;3;VL1218;HOK;LLS;DEF;NA;LLS_DEF_0_0_0;MBS;GSA99;NA;NGI;NK;NA;59;59;3773.49;362.37;3773.49;362.37;429;27050.94;2614.23;2;Y
PSP;2016;1;VL1824;HOK;LLS;DEF;NA;LLS_DEF_0_0_0;MBS;GSA99;NA;NGI;NK;NA;555;554;38412.57;5183.14;38357.445;5177.42;4151;299550.72;37893.76;36;N
PSP;2016;4;VL2440;HOK;LLS;DEF;NA;LLS_DEF_0_0_0;MBS;GSA99;NA;NGI;NK;NA;1;1;54.39;7.78;54.39;7.78;8;435.12;62.24;1;Y
