country;year;vessel_length;fishing_tech;supra_region;geo_indicator;principal_sub_region;tottrips;totkw;totgt;totves;avgage;avgloa;maxseadays
PSP;2015;VL1824;DTS;MBS;NGI;GSA99;11;856;332;6;34.33333333;15.98166667;133.5
PSP;2015;VL2440;DTS;MBS;NGI;GSA99;2;810;123.3;6;28.33333333;13.66333333;69.5
PSP;2015;VL0006;DTS;MBS;NGI;GSA99;10;136;16.6;1;52;12.7;4
PSP;2015;VL0612;DTS;MBS;NGI;GSA99;14;790;135.4;5;43.6;14.656;135.4
PSP;2015;VL1218;DTS;MBS;NGI;GSA99;3;3176;774.1;20;36.8;14.447;184.1
PSP;2016;VL1824;DTS;MBS;NGI;GSA99;2;276;76.5;2;31.5;16.215;126
PSP;2016;VL2440;DTS;MBS;NGI;GSA99;8;1748;294.9;12;33.91666667;14.09583333;122.3
PSP;2016;VL0006;DTS;MBS;NGI;GSA99;5;1238;258.8;8;38.75;14.9825;102.5
PSP;2016;VL0612;DTS;MBS;NGI;GSA99;4;221;48.1;1;32;16.1;141
PSP;2016;VL1218;DTS;MBS;NGI;GSA99;2;125;20.7;1;49;13.81;149
PSP;2016;VL1824;DTS;MBS;NGI;GSA99;9;409;45.2;2;52.5;15.22;50.5
PSP;2017;VL2440;DTS;MBS;NGI;GSA99;2;555;79.8;3;46.66666667;14.21333333;104.6666667
PSP;2017;VL0006;DTS;MBS;NGI;GSA99;4;219;70;1;11;16.99;212
PSP;2017;VL0612;DTS;MBS;NGI;GSA99;9;543;149;4;29.5;13.375;108.75
PSP;2017;VL1218;DTS;MBS;NGI;GSA99;1;2121;547.8;11;15.72727273;16.74090909;147.6
PSP;2017;VL1824;DTS;MBS;NGI;GSA99;3;360;42.8;2;32;12.955;52.5
PSP;2017;VL2440;DTS;MBS;NGI;GSA99;6;489;96.1;2;15;16.82;100.5
PSP;2017;VL0006;DTS;MBS;NGI;GSA99;14;501;178.8;4;31.25;15.82;40
PSP;2018;VL0612;DTS;MBS;NGI;GSA99;38;188;36.7;1;27;14.56;126
PSP;2018;VL1218;DTS;MBS;NGI;GSA99;49;1106;379.8;6;13;2;110.6666667
PSP;2018;VL1824;DTS;MBS;NGI;GSA99;1;6121;2225.9;21;31.33333333;11;272.8
PSP;2018;VL2440;DTS;MBS;NGI;GSA99;15;2381;747.6;7;32.14285714;2;99.28571429
PSP;2018;VL0006;DTS;MBS;NGI;GSA99;6;368;79.5;1;49;10;102
PSP;2018;VL0612;DTS;MBS;NGI;GSA99;12;1947;562.2;6;34.5;14;91.5
PSP;2018;VL1218;DTS;MBS;NGI;GSA99;38;220;79.8;1;33;3;78
PSP;2018;VL1824;DTS;MBS;NGI;GSA99;948;5395;1914.4;18;31;2;211.2
PSP;2018;VL2440;DTS;MBS;NGI;GSA99;265;957;241.2;2;21;8;248
PSP;2019;VL0006;DTS;MBS;NGI;GSA99;402;2630;1098;8;2;5;241.5
PSP;2019;VL0612;DTS;MBS;NGI;GSA99;1058;3510;1278;19;11;4;168.2
PSP;2019;VL1218;DTS;MBS;NGI;GSA99;606;4385;1829.5;9;2;2;176.6666667
PSP;2019;VL1824;DTS;MBS;NGI;GSA99;57;485;159.9;1;10;9;227
PSP;2019;VL2440;DTS;MBS;NGI;GSA99;496;8619;4368.6;12;14;2;286.7
PSP;2019;VL0006;DTS;MBS;NGI;GSA99;501;6803;3213.6;11;3;4;236.9
PSP;2019;VL0612;DTS;MBS;NGI;GSA99;196;2543;1185.5;4;2;9;256.5
PSP;2019;VL1218;DTS;MBS;NGI;GSA99;22;721;377.5;2;8;1;51.5
PSP;2019;VL1824;DTS;MBS;NGI;GSA99;19;508;188.1;1;5;3;55
PSP;2019;VL2440;DTS;MBS;NGI;GSA99;53;444;283;1;4;6;72
PSP;2020;VL0006;DTS;MBS;NGI;GSA99;8;3961;2223;1;2;14;289
PSP;2020;VL0612;DTS;MBS;NGI;GSA99;343;18983;8286;12;9;38;188.6
PSP;2020;VL1218;DTS;MBS;NGI;GSA99;7;3961;2223;1;2;49;89
PSP;2020;VL1824;DTS;MBS;NGI;GSA99;38;4500;2017;1;4;1;232
PSP;2020;VL2440;DTS;MBS;NGI;GSA99;470;39243;22583;17;9;15;195.6
PSP;2020;VL0006;DTS;MBS;NGI;GSA99;74;234;13.2;8;1;6;9.25
PSP;2020;VL0612;DTS;MBS;NGI;GSA99;321;315;26.4;3;3;12;107
PSP;2020;VL1218;DTS;MBS;NGI;GSA99;304;392;44.2;6;6;9.305;51
PSP;2020;VL1824;DTS;MBS;NGI;GSA99;271;417;36.9;7;14;8.11;38.71428571
PSP;2014;VL2440;DTS;MBS;NGI;GSA99;7;97;10.2;3;38;7.133333333;2.333333333
PSP;2014;VL0006;DTS;MBS;NGI;GSA99;3818;5054;2;98;49;7.599285714;109.7
PSP;2014;VL0612;DTS;MBS;NGI;GSA99;4064;4248;11;125;1;6.92968;125.9
PSP;2014;VL1218;DTS;MBS;NGI;GSA99;2051;2148;2;58;15;7.416034483;112.5
PSP;2014;VL1824;DTS;MBS;NGI;GSA99;5504;6425;10;232;6;6.767758621;123.7
PSP;2014;VL2440;DTS;MBS;NGI;GSA99;3451;2595;14;84;12;6.808095238;149.4
PSP;2014;VL0006;DTS;MBS;NGI;GSA99;832;475;3;14;35.21428571;7.151428571;82.2
PSP;2014;VL0612;DTS;MBS;NGI;GSA99;5634;7411;2;260;28.9844358;6.324461539;102
PSP;2015;VL1218;DTS;MBS;NGI;GSA99;1611;2501;8;31;28.48387097;9.098064516;92.4
PSP;2015;VL1824;DTS;MBS;NGI;GSA99;830;1458;5;32;34.59375;7.9571875;59.6
PSP;2015;VL2440;DTS;MBS;NGI;GSA99;437;407;4;7;36.85714286;8.591428571;62.57142857
PSP;2015;VL0006;DTS;MBS;NGI;GSA99;1520;1562;2;39;35.07692308;7.453846154;85.8
PSP;2015;VL0612;DTS;MBS;NGI;GSA99;104;99;9;3;35.33333333;7.5;34.66666667
PSP;2015;VL1218;DTS;MBS;NGI;GSA99;1;22;2;1;25;4.98;1
PSP;2016;VL1824;DTS;MBS;NGI;GSA99;515;1726;4;33;25.90909091;7.534848485;40.1
PSP;2016;VL2440;DTS;MBS;NGI;GSA99;26;31;9;2;29.5;5.885;13
PSP;2016;VL0006;DTS;MBS;NGI;GSA99;14;50;1;1;41;7.98;14
PSP;2016;VL0612;DTS;MBS;NGI;GSA99;3;98;3;2;32.5;8.64;1.5
PSP;2016;VL1218;DTS;MBS;NGI;GSA99;858;1631;6;14;17;11.955;74.6
PSP;2016;VL1824;DTS;MBS;NGI;GSA99;93;154;14;1;40;11.97;93
PSP;2017;VL2440;DTS;MBS;NGI;GSA99;2;848;38;6;37.16666667;11.48666667;69.5
PSP;2017;VL0006;DTS;MBS;NGI;GSA99;11;815;49;6;46;11.925;67.83333333
PSP;2017;VL0612;DTS;MBS;NGI;GSA99;2;255;1;2;45.5;11.905;134
PSP;2017;VL1218;DTS;MBS;NGI;GSA99;10;331;15;3;44.33333333;11.7;21
PSP;2017;VL1824;FPO;MBS;NGI;GSA99;14;1439;6;14;44.14285714;11.25857143;75.8
PSP;2017;VL2440;FPO;MBS;NGI;GSA99;3;144;12;2;53;11.33;61.5
PSP;2017;VL0006;FPO;MBS;NGI;GSA99;2;839;87.5;9;29.33333333;10.96888889;129.4444444
PSP;2018;VL0612;FPO;MBS;NGI;GSA99;8;1459;176.6;15;43.06666667;10.908;153.7
PSP;2018;VL1218;FPO;MBS;NGI;GSA99;5;239;21.4;3;37.66666667;10.42333333;131.3333333
PSP;2018;VL1824;FPO;MBS;NGI;GSA99;4;244;25.9;2;23.5;10.715;82
PSP;2018;VL2440;FPO;MBS;NGI;GSA99;2;1029;141;10;37;11.47;72.7
PSP;2018;VL0006;FPO;MBS;NGI;GSA99;9;1008;126.8;9;40.33333333;11.91555556;94.33333333
PSP;2018;VL0612;FPO;MBS;NGI;GSA99;2;641;66.4;5;49.6;11.598;85
PSP;2018;VL1218;FPO;MBS;NGI;GSA99;4;127;22.2;2;35.5;10.945;130.5
PSP;2018;VL1824;FPO;MBS;NGI;GSA99;9;574;74.5;7;45.28571429;11.04428571;90.57142857
PSP;2018;VL2440;FPO;MBS;NGI;GSA99;1;88;12.6;1;36;10.4;54
PSP;2019;VL0006;FPO;MBS;NGI;GSA99;3;514;52;4;33.75;11.0175;143.5
PSP;2019;VL0612;FPO;MBS;NGI;GSA99;6;868;87.6;7;33.85714286;11.57857143;77.85714286
PSP;2019;VL1218;FPO;MBS;NGI;GSA99;14;435;108.2;2;10.5;15.99;98.5
PSP;2019;VL1824;FPO;MBS;NGI;GSA99;38;935;234.2;6;23.33333333;15.44;122
PSP;2019;VL2440;FPO;MBS;NGI;GSA99;49;2408;498.6;19;31.84210526;14.69052632;46.5
PSP;2019;VL0006;FPO;MBS;NGI;GSA99;1;8739;2089.5;45;32.02222222;15.53577778;206.2
PSP;2019;VL0612;FPO;MBS;NGI;GSA99;15;8053;1431.8;42;47.76190476;15.25357143;184.2
PSP;2019;VL1218;FPO;MBS;NGI;GSA99;6;1453;242.8;9;45.22222222;2;88.66666667
PSP;2019;VL1824;FPO;MBS;NGI;GSA99;12;1170;146.9;6;36;11;137.6666667
PSP;2019;VL2440;FPO;MBS;NGI;GSA99;908;1765;255.6;8;38.5;2;136.875
PSP;2020;VL0006;FPO;MBS;NGI;GSA99;462;1717;431.2;10;35.8;10;100.6
PSP;2020;VL0612;FPO;MBS;NGI;GSA99;538;836;95.6;6;32.5;14;91.33333333
PSP;2020;VL1218;FPO;MBS;NGI;GSA99;491;479;82.6;3;44.33333333;3;165.3333333
PSP;2020;VL1824;FPO;MBS;NGI;GSA99;1138;3166;796.9;21;36.38095238;2;172.2
PSP;2020;VL2440;FPO;MBS;NGI;GSA99;2;2246;445.3;15;34.46666667;8;122.4
PSP;2020;VL0006;FPO;MBS;NGI;GSA99;11;1460;233.6;8;42.625;5;107.25
PSP;2020;VL0612;FPO;MBS;NGI;GSA99;2;221;48.1;1;33;4;141
PSP;2020;VL1218;FPO;MBS;NGI;GSA99;10;250;51.6;2;52;2;133.5
PSP;2020;VL1824;FPO;MBS;NGI;GSA99;14;199;19.8;1;56;9;104
PSP;2014;VL2440;FPO;MBS;NGI;GSA99;3;776;113.2;4;44.5;2;91.75
PSP;2014;VL0006;FPO;MBS;NGI;GSA99;2;219;70;1;12;4;229
PSP;2014;VL0612;FPO;MBS;NGI;GSA99;8;782;243.8;4;15.25;9;163
PSP;2014;VL1218;FPO;MBS;NGI;GSA99;5;2191;551.4;11;16.72727273;1;158.3
PSP;2014;VL1824;FPO;MBS;NGI;GSA99;4;150;19.2;1;16;3;27
PSP;2014;VL2440;FPO;MBS;NGI;GSA99;2;416;79.6;2;30;6;91.5
PSP;2014;VL0006;FPO;MBS;NGI;GSA99;9;564;174.4;3;20.66666667;14;107.3333333
PSP;2014;VL0612;FPO;MBS;NGI;GSA99;2;891;352.4;5;13.8;38;91.2
PSP;2015;VL1218;FPO;MBS;NGI;GSA99;4;9311;3334.2;28;27.07142857;49;281.8
PSP;2015;VL1824;FPO;MBS;NGI;GSA99;9;1614;458.8;5;36.6;1;126.2
PSP;2015;VL2440;FPO;MBS;NGI;GSA99;1;175;75.2;1;49;15;14
PSP;2015;VL0006;FPO;MBS;NGI;GSA99;3;537;150;2;52.5;6;108
PSP;2015;VL0612;FPO;MBS;NGI;GSA99;6;540;134.3;2;36;12;90.5
PSP;2015;VL1218;FPO;MBS;NGI;GSA99;14;220;53.6;1;56;18.9;160
PSP;2016;VL1824;FPO;MBS;NGI;GSA99;38;4100;1515.1;13;27.46153846;21.16846154;195.5
PSP;2016;VL2440;FPO;MBS;NGI;GSA99;49;213;85.5;1;38;19.4;72
PSP;2016;VL0006;FPO;MBS;NGI;GSA99;1;2198;909.6;7;24.28571429;21.09285714;180.5714286
PSP;2016;VL0612;FPO;MBS;NGI;GSA99;15;2665;1016.3;15;17.73333333;19.81466667;189.5
PSP;2016;VL1218;FPO;MBS;NGI;GSA99;6;4241;1625;8;35.5;29.08125;275.625
PSP;2016;VL1824;FPO;MBS;NGI;GSA99;12;485;159.9;1;31;25.91;260
PSP;2017;VL2440;FPO;MBS;NGI;GSA99;11;588;230;1;34;27.95;50
PSP;2017;VL0006;HOK;MBS;NGI;GSA99;410;7451;3903.7;10;12.5;32.969;267.2
PSP;2017;VL0612;HOK;MBS;NGI;GSA99;542;7266;3362.8;12;27.25;30.7925;253.4
PSP;2017;VL1218;HOK;MBS;NGI;GSA99;135;2255;1123;3;21;34.17333333;264.3333333
PSP;2017;VL1824;HOK;MBS;NGI;GSA99;46;424;243;1;34;27.75;204
PSP;2017;VL2440;HOK;MBS;NGI;GSA99;20;444;283;1;28;40.15;27
PSP;2017;VL0006;HOK;MBS;NGI;GSA99;4;3961;2223;1;19;60;169
PSP;2018;VL0612;HOK;MBS;NGI;GSA99;11;734;516;1;43;44.4;90
PSP;2018;VL1218;HOK;MBS;NGI;GSA99;254;11784;5766;9;32.66666667;45.49888889;162.6666667
PSP;2018;VL1824;HOK;MBS;NGI;GSA99;9;3961;2223;1;19;60;220
PSP;2018;VL2440;HOK;MBS;NGI;GSA99;189;19577;11947;6;15.5;67.175;164.5
PSP;2018;VL0006;HOK;MBS;NGI;GSA99;364;33907;15521;18;25.83333333;49.54055556;163.8
PSP;2018;VL0612;HOK;MBS;NGI;GSA99;31;2999;2002;1;4;69.9;164
PSP;2018;VL1218;HOK;MBS;NGI;GSA99;12;2720;1188;1;13;53;45
PSP;2018;VL1824;HOK;MBS;NGI;GSA99;5;18;0.7;1;5;4.55;5
PSP;2018;VL2440;HOK;MBS;NGI;GSA99;81;173;5.8;5;13.6;5.782;16.2
PSP;2019;VL0006;HOK;MBS;NGI;GSA99;430;411;36.1;6;27.5;8.331666667;71.66666667
PSP;2019;VL0612;HOK;MBS;NGI;GSA99;180;275;38.5;6;46.16666667;8.718333333;30
PSP;2019;VL1218;HOK;MBS;NGI;GSA99;1;21;2.1;1;37;7;1
PSP;2019;VL1824;HOK;MBS;NGI;GSA99;162;163;18.1;6;39.33333333;7.506666667;27.16666667
PSP;2019;VL2440;HOK;MBS;NGI;GSA99;3;66;0.8;1;7;6.84;3
PSP;2019;VL0006;HOK;MBS;NGI;GSA99;52;526;27.2;8;27.375;7.3275;6.5
PSP;2019;VL0612;HOK;MBS;NGI;GSA99;3971;5634;410.51;102;30.61764706;7.784215686;106.3
PSP;2019;VL1218;HOK;MBS;NGI;GSA99;3469;3963;313;121;32.0661157;6.79214876;99.7
PSP;2019;VL1824;HOK;MBS;NGI;GSA99;1772;2262;233.9;57;33.73214286;7.576140351;87.6
PSP;2019;VL2440;HOK;MBS;NGI;GSA99;4805;5898;569.3;211;34.76923077;6.798436019;117.8
PSP;2020;VL0006;HOK;MBS;NGI;GSA99;2368;2192;213.5;80;33.42307692;6.469;119.6
PSP;2020;VL0612;HOK;MBS;NGI;GSA99;897;690;60.7;16;38.4375;7.729375;86.4
PSP;2020;VL1218;HOK;MBS;NGI;GSA99;4280;6476;433.2;238;28.50638298;6.188781513;78.4
PSP;2020;VL1824;HOK;MBS;NGI;GSA99;2025;2668;223;32;32.03125;9.0684375;116.2
PSP;2020;VL2440;HOK;MBS;NGI;GSA99;549;1146;104;24;33.25;7.965833333;47.3
PSP;2020;VL0006;HOK;MBS;NGI;GSA99;699;592;52.7;10;37.5;8.452;70.2
PSP;2020;VL0612;HOK;MBS;NGI;GSA99;1549;1526;136.57;41;35.70731707;7.185365854;91.1
PSP;2020;VL1218;HOK;MBS;NGI;GSA99;56;83;8;2;35;7.835;28
PSP;2020;VL1824;HOK;MBS;NGI;GSA99;396;1222;73.9;25;27.84;7.2508;28.5
PSP;2014;VL2440;HOK;MBS;NGI;GSA99;24;47;5.7;3;35.66666667;6.24;8
PSP;2014;VL0006;HOK;MBS;NGI;GSA99;9;50;4.3;1;42;7.98;9
PSP;2014;VL0612;HOK;MBS;NGI;GSA99;9;63;3.3;1;29;9.06;10
PSP;2014;VL1218;HOK;MBS;NGI;GSA99;286;828;141.1;7;12.85714286;11.99;41.14285714
PSP;2014;VL1824;HOK;MBS;NGI;GSA99;472;912;897;6;31.83333333;11.915;81.66666667
PSP;2014;VL2440;HOK;MBS;NGI;GSA99;311;645;4280;5;44.2;11.89;62.8
PSP;2014;VL0006;HOK;MBS;NGI;GSA99;418;644;2025;6;50.5;11.59166667;70.66666667
PSP;2014;VL0612;HOK;MBS;NGI;GSA99;106;184;549;1;33;11.98;106
PSP;2015;VL1218;HOK;MBS;NGI;GSA99;196;255;699;2;46.5;11.905;101
PSP;2015;VL1824;HOK;MBS;NGI;GSA99;80;481;1549;4;50.5;11.5125;20.5
PSP;2015;VL2440;HOK;MBS;NGI;GSA99;877;1336;56;13;43.23076923;11.17230769;83.7
PSP;2015;VL0006;HOK;MBS;NGI;GSA99;94;158;396;2;67.5;10.84;47
PSP;2015;VL0612;HOK;MBS;NGI;GSA99;780;771;24;8;31.25;10.77375;97.75
PSP;2015;VL1218;HOK;MBS;NGI;GSA99;1604;1487;9;15;41.46666667;10.99733333;147
PSP;2016;VL1824;HOK;MBS;NGI;GSA99;232;146;9;2;39.5;10.085;129
PSP;2016;VL2440;HOK;MBS;NGI;GSA99;97;129;286;1;12;11.13;148
PSP;2016;VL0006;HOK;MBS;NGI;GSA99;444;670;472;7;37.57142857;11.46571429;70.42857143
PSP;2016;VL0612;HOK;MBS;NGI;GSA99;598;819;311;7;34.71428571;11.83857143;99.14285714
PSP;2016;VL1218;HOK;MBS;NGI;GSA99;415;904;418;8;48.125;11.43125;54.625
PSP;2016;VL1824;HOK;MBS;NGI;GSA99;116;144;106;2;37.5;10.65;58
PSP;2017;VL2440;HOK;MBS;NGI;GSA99;539;606;79.9;6;897;11.27833333;89.83333333
PSP;2017;VL0006;HOK;MBS;NGI;GSA99;441;399;44.3;3;4280;11.12;149.3333333
PSP;2017;VL0612;HOK;MBS;NGI;GSA99;301;488;67.3;5;2025;11.186;67.2
PSP;2017;VL1218;HOK;MBS;NGI;GSA99;252;870;145.3;6;549;14.02166667;44.16666667
PSP;2017;VL1824;HOK;MBS;NGI;GSA99;832;1156;286.6;7;699;15.51857143;119.2857143
PSP;2017;VL2440;HOK;MBS;NGI;GSA99;1146;2883;703.3;23;1549;15.03130435;71.9
PSP;2017;VL0006;HOK;MBS;NGI;GSA99;4106;8441;1995.2;45;56;15.40444444;192.6
PSP;2018;VL0612;HOK;MBS;NGI;GSA99;4739;9453;1612;47;396;15.3493617;178.2
PSP;2018;VL1218;HOK;MBS;NGI;GSA99;752;1177;240.1;8;24;14.59625;99
PSP;2018;VL1824;HOK;MBS;NGI;GSA99;566;1294;191.3;7;9;14.03857143;91.28571429
PSP;2018;VL2440;HOK;MBS;NGI;GSA99;670;1391;207.1;6;9;15.775;130.1666667
PSP;2018;VL0006;HOK;MBS;NGI;GSA99;62;508;131.5;2;286;15.775;147.5
PSP;2018;VL0612;HOK;MBS;NGI;GSA99;214;879;234.3;5;472;15.698;81.2
PSP;2018;VL1218;HOK;MBS;NGI;GSA99;359;730;89.6;5;311;13.144;73.6
PSP;2018;VL1824;HOK;MBS;NGI;GSA99;2;129;20.6;1;418;13.75;3
PSP;2018;VL2440;HOK;MBS;NGI;GSA99;444;352;61.6;2;106;15.265;223.5
PSP;2019;VL0006;HOK;MBS;NGI;GSA99;1037;2764;682.8;18;36.88888889;14.685;161
PSP;2019;VL0612;HOK;MBS;NGI;GSA99;918;1608;321.9;11;40.72727273;14.56636364;112.1
PSP;2019;VL1218;HOK;MBS;NGI;GSA99;996;2182;335;12;44.91666667;14.92333333;116.8
PSP;2019;VL1824;HOK;MBS;NGI;GSA99;262;449;71.4;3;54.33333333;15.17;87.33333333
PSP;2019;VL2440;HOK;MBS;NGI;GSA99;296;776;113.2;4;45.5;14.555;86.5
PSP;2019;VL0006;HOK;MBS;NGI;GSA99;58;219;70;1;13;897;258
PSP;2019;VL0612;HOK;MBS;NGI;GSA99;121;436;118;2;12.5;4280;159
PSP;2019;VL1218;HOK;MBS;NGI;GSA99;709;1994;489.2;10;18.6;2025;147.7
PSP;2019;VL1824;HOK;MBS;NGI;GSA99;64;488;146.3;3;20;549;25
PSP;2019;VL2440;HOK;MBS;NGI;GSA99;274;709;179.5;3;16;699;103.3333333
PSP;2020;VL0006;HOK;MBS;NGI;GSA99;238;661;326.7;3;4.333333333;1549;133.3333333
PSP;2020;VL0612;HOK;MBS;NGI;GSA99;2322;8047;3004.7;26;30.19230769;56;293.9
PSP;2020;VL1218;HOK;MBS;NGI;GSA99;239;1173;250.2;3;46;396;97
PSP;2020;VL1824;HOK;MBS;NGI;GSA99;111;368;79.5;1;51;24;120
PSP;2020;VL2440;HOK;MBS;NGI;GSA99;625;3858;1508.4;13;29.23076923;9;215.1
PSP;2020;VL0006;HOK;MBS;NGI;GSA99;149;331;87.4;1;33;9;184
PSP;2020;VL0612;HOK;MBS;NGI;GSA99;383;2243;944.8;7;20.57142857;286;212.4285714
PSP;2020;VL1218;HOK;MBS;NGI;GSA99;1164;2860;1099.3;16;18.6875;472;175.3
PSP;2020;VL1824;HOK;MBS;NGI;GSA99;743;6627;2426.9;12;30.33333333;311;897
PSP;2014;VL2440;HOK;MBS;NGI;GSA99;55;485;159.9;1;32;418;4280
PSP;2014;VL0006;HOK;MBS;NGI;GSA99;508;8584;4599.6;12;11.75;106;2025
PSP;2014;VL0612;HOK;MBS;NGI;GSA99;598;7479;3243.6;12;27.91666667;30.505;549
PSP;2014;VL1218;HOK;MBS;NGI;GSA99;90;1365;892;2;18;34.74;699
PSP;2014;VL1824;HOK;MBS;NGI;GSA99;40;424;243;1;35;27.75;1549
PSP;2014;VL2440;HOK;MBS;NGI;GSA99;86;220;95;1;18;24;56
PSP;2014;VL0006;HOK;MBS;NGI;GSA99;28;444;283;1;29;40.15;396
PSP;2014;VL0612;HOK;MBS;NGI;GSA99;5;3961;2223;1;20;60;24
PSP;2015;VL1218;HOK;MBS;NGI;GSA99;541;36360;18044;21;29.71428571;49.45857143;9
PSP;2015;VL1824;HOK;MBS;NGI;GSA99;7;3961;2223;1;20;60;9
PSP;2015;VL2440;HOK;MBS;NGI;GSA99;43;4800;2150;1;21;75.9;286
PSP;2015;VL0006;HOK;MBS;NGI;GSA99;320;24480;15242;10;17.1;59.722;472
PSP;2015;VL0612;HOK;MBS;NGI;GSA99;91;353;8;9;13.66666667;5.572222222;311
PSP;2015;VL1218;HOK;MBS;NGI;GSA99;358;352;31;5;26.2;8.188;418
PSP;2016;VL1824;HOK;MBS;NGI;GSA99;247;483;46.7;7;40.85714286;8.447142857;106
PSP;2016;VL2440;HOK;MBS;NGI;GSA99;7;23;3.6;2;45;6.4;3.5
PSP;2016;VL0006;HOK;MBS;NGI;GSA99;1;66;0.8;1;8;6.84;1
PSP;2016;VL0612;HOK;MBS;NGI;GSA99;7;88;3.7;1;42;9.2;8
PSP;2016;VL1218;HOK;MBS;NGI;GSA99;27;122;11.5;2;54;9.225;13.5
PSP;2016;VL1824;HOK;MBS;NGI;GSA99;4794;5641;427.51;104;32.41747573;7.863269231;129.2
PSP;2017;VL2440;HOK;MBS;NGI;GSA99;2979;3415;291.92;115;33.42105263;6.725043478;91.9
PSP;2017;VL0006;HOK;MBS;NGI;GSA99;1624;897;219.9;54;35.22222222;7.605925926;94.5
PSP;2017;VL0612;HOK;MBS;NGI;GSA99;4990;4280;529.9;197;34.94358974;6.769543147;128.6
PSP;2017;VL1218;HOK;MBS;NGI;GSA99;2184;2025;172;70;34.50724638;6.318571429;104.4
PSP;2017;VL1824;HOK;MBS;NGI;GSA99;801;549;41.6;13;39.23076923;7.373076923;77.5
PSP;2017;VL2440;HOK;MBS;NGI;GSA99;5088;699;474.8;247;28.95901639;6.289878543;92
PSP;2017;VL0006;HOK;MBS;NGI;GSA99;1492;1549;185.3;29;30.62068966;8.818965517;97.1
PSP;2018;VL0612;HOK;MBS;NGI;GSA99;451;56;97.3;22;34.45454545;7.915454546;41
PSP;2018;VL1218;HOK;MBS;NGI;GSA99;657;396;54.8;10;36.1;8.722;65.7
PSP;2018;VL1824;HOK;MBS;NGI;GSA99;1737;24;142.77;41;36.6097561;7.221219512;105.4
PSP;2018;VL2440;HOK;MBS;NGI;GSA99;183;9;11.3;3;35.33333333;7.623333333;61
PSP;2018;VL0006;HOK;MBS;NGI;GSA99;340;9;58;21;28.0952381;7.258095238;25
PSP;2018;VL0612;HOK;MBS;NGI;GSA99;7;286;4.5;4;24;5.635;1.75
PSP;2018;VL1218;HOK;MBS;NGI;GSA99;13;472;4.3;897;43;7.98;13
PSP;2018;VL1824;HOK;MBS;NGI;GSA99;41;311;12.6;4280;31.33333333;8.496666667;16.33333333
PSP;2018;VL2440;HOK;MBS;NGI;GSA99;109;418;50.7;2025;31.66666667;11.86;36.33333333
PSP;2019;VL0006;HOK;MBS;NGI;GSA99;576;106;74.8;549;33.2;11.9;121.4
PSP;2019;VL0612;HOK;MBS;NGI;GSA99;499;738;79.2;699;38.8;11.686;103.8
PSP;2019;VL1218;HOK;MBS;NGI;GSA99;475;558;69.2;1549;55.4;11.91;100.2
PSP;2019;VL1824;HOK;MBS;NGI;GSA99;172;305;31.7;56;41.5;11.985;86
PSP;2019;VL2440;HOK;MBS;NGI;GSA99;64;125;12.7;396;54;11.14;64
PSP;2019;VL0006;HOK;MBS;NGI;GSA99;908;1226;133.58;24;41.83333333;11.1725;90.9
PSP;2019;VL0612;HOK;MBS;NGI;GSA99;49;158;20;9;68.5;10.84;24.5
PSP;2019;VL1218;HOK;MBS;NGI;GSA99;734;771;82.7;9;32.25;10.77375;93.875
PSP;2019;VL1824;HOK;MBS;NGI;GSA99;1764;1488;169.5;286;43;11.032;156.2
PSP;2019;VL2440;HOK;MBS;NGI;GSA99;242;268;21.9;472;47;10.41;97.33333333
PSP;2020;VL0006;HOK;MBS;NGI;GSA99;61;129;13.6;311;13;11.13;123
PSP;2020;VL0612;HOK;MBS;NGI;GSA99;551;958;122;418;42.22222222;11.418;59.5
PSP;2020;VL1218;HOK;MBS;NGI;GSA99;563;777;83.6;106;35.57142857;897;92.28571429
PSP;2020;VL1824;HOK;MBS;NGI;GSA99;202;438;52.8;4;58.25;4280;52.25
PSP;2020;VL2440;HOK;MBS;NGI;GSA99;129;56;7.4;1;39;2025;129
PSP;2020;VL0006;HOK;MBS;NGI;GSA99;648;842;99.9;9;44.88888889;549;72
PSP;2020;VL0612;HOK;MBS;NGI;GSA99;482;514;52;4;35.75;699;126.25
PSP;2020;VL1218;HOK;MBS;NGI;GSA99;352;516;68.3;5;42.2;1549;76.4
PSP;2020;VL1824;HOK;MBS;NGI;GSA99;165;342;67.8;2;18.5;56;83
PSP;2014;VL2440;HOK;MBS;NGI;GSA99;762;1410;449.4;9;25.44444444;396;84.88888889
PSP;2014;VL0006;HOK;MBS;NGI;GSA99;937;2896;702.6;23;28.2173913;24;59
PSP;2014;VL0612;HOK;MBS;NGI;GSA99;3890;6848;1618.8;37;31.83783784;9;189.1
PSP;2014;VL1218;HOK;MBS;NGI;GSA99;5941;10310;1934.4;52;45.07692308;9;186.3
PSP;2014;VL1824;HOK;MBS;NGI;GSA99;590;796;152.9;6;46.33333333;286;99.33333333
PSP;2014;VL2440;HOK;MBS;NGI;GSA99;414;1016;182;6;37.66666667;472;71.33333333
PSP;2014;VL0006;HOK;MBS;NGI;GSA99;392;955;142.7;4;30.25;311;110.5
PSP;2014;VL0612;HOK;MBS;NGI;GSA99;56;364;108.2;1;10;418;256
PSP;2014;VL1218;HOK;MBS;NGI;GSA99;169;518;153.3;3;47.33333333;106;102.3333333
PSP;2015;VL1824;HOK;MBS;NGI;GSA99;447;798;95;5;38.2;13.508;91.4
