Sampling_type;Flag_country;Year;Trip_code;Harbour;Number_of_sets_hauls_on_trip;Days_at_sea;Sampling.method;Aggregation_level;Station_number;Duration_of_fishing_operation;Initial_latitude;Initial_longitude;Final_latitude;Final_longitude;Depth_of_fishing_operation;Water_depth;Catch_registration;Species_registration;Date;Area;Fishing_activity_category_National;Fishing_activity_category_European_lvl_6;Species;Catch_category;Weight;Subsample_weight;Sex;Maturity_method;Maturity_scale;Maturity_Stage;Ageing.method;Age;Length_code;Length_class;Number_at_length;Commercial_size_category_scale;Commercial_size_category;fish_ID;Individual_weight
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;27650;5530;M;Macr;Medits scale;2a;OWR;NA;scm;105;4;ITA;2;NA;10.82607193
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;27650;5530;M;Macr;Medits scale;4b;OWR;NA;scm;105;3;ITA;2;NA;17.93679712
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;27650;5530;F;Macr;Medits scale;2a;OWR;NA;scm;110;3;ITA;2;NA;15.1349092
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;27650;5530;M;Macr;Medits scale;2a;OWR;NA;scm;110;4;ITA;2;NA;15.43282932
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;27650;5530;M;Macr;Medits scale;4b;OWR;NA;scm;110;4;ITA;2;NA;11.31065126
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;27650;5530;N;Macr;Medits scale;;OWR;NA;scm;115;6;ITA;2;NA;35.18875716
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;27650;5530;F;Macr;Medits scale;2a;OWR;NA;scm;115;10;ITA;2;NA;16.43948674
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;27650;5530;M;Macr;Medits scale;4a;OWR;NA;scm;115;1;ITA;2;NA;11.53345946
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;27650;5530;M;Macr;Medits scale;4b;OWR;NA;scm;115;10;ITA;2;NA;18.91968549
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;27650;5530;N;Macr;Medits scale;;OWR;NA;scm;120;4;ITA;2;NA;29.63380803
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;27650;5530;F;Macr;Medits scale;2a;OWR;NA;scm;120;9;ITA;2;NA;14.87766459
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;27650;5530;F;Macr;Medits scale;2b;OWR;NA;scm;120;3;ITA;2;NA;26.46660877
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;27650;5530;M;Macr;Medits scale;4a;OWR;NA;scm;120;1;ITA;2;NA;14.59073028
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;27650;5530;F;Macr;Medits scale;4b;OWR;NA;scm;120;1;ITA;2;NA;14.46484168
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;27650;5530;M;Macr;Medits scale;4b;OWR;NA;scm;120;18;ITA;2;NA;31.54786387
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;27650;5530;N;Macr;Medits scale;;OWR;NA;scm;125;2;ITA;2;NA;15.00031879
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;27650;5530;F;Macr;Medits scale;2a;OWR;NA;scm;125;3;ITA;2;NA;35.55595073
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;27650;5530;F;Macr;Medits scale;2b;OWR;NA;scm;125;13;ITA;2;NA;20.64616751
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;27650;5530;M;Macr;Medits scale;4a;OWR;NA;scm;125;1;ITA;2;NA;19.18715918
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;27650;5530;F;Macr;Medits scale;4b;OWR;NA;scm;125;5;ITA;2;NA;19.58147658
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;27650;5530;M;Macr;Medits scale;4b;OWR;NA;scm;125;18;ITA;2;NA;18.56977005
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;27650;5530;N;Macr;Medits scale;;OWR;NA;scm;130;1;ITA;2;NA;16.15387459
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;27650;5530;F;Macr;Medits scale;2b;OWR;NA;scm;130;6;ITA;2;NA;23.85681182
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;27650;5530;M;Macr;Medits scale;4a;OWR;NA;scm;130;3;ITA;2;NA;21.42760184
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;27650;5530;F;Macr;Medits scale;4b;OWR;NA;scm;130;13;ITA;2;NA;24.94768333
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;27650;5530;M;Macr;Medits scale;4b;OWR;NA;scm;130;7;ITA;2;NA;41.74932849
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;27650;5530;N;Macr;Medits scale;;OWR;NA;scm;135;4;ITA;2;NA;30.44584826
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;27650;5530;F;Macr;Medits scale;2b;OWR;NA;scm;135;13;ITA;2;NA;15.84609261
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;27650;5530;M;Macr;Medits scale;4a;OWR;NA;scm;135;4;ITA;2;NA;25.13461684
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;27650;5530;F;Macr;Medits scale;4b;OWR;NA;scm;135;15;ITA;2;NA;29.12481297
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;27650;5530;M;Macr;Medits scale;4b;OWR;NA;scm;135;6;ITA;2;NA;19.59086824
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;27650;5530;N;Macr;Medits scale;;OWR;NA;scm;140;1;ITA;2;NA;26.68519646
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;27650;5530;F;Macr;Medits scale;2b;OWR;NA;scm;140;7;ITA;2;NA;31.58411131
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;27650;5530;M;Macr;Medits scale;4a;OWR;NA;scm;140;3;ITA;2;NA;40.02965633
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;27650;5530;F;Macr;Medits scale;4b;OWR;NA;scm;140;9;ITA;2;NA;38.13022222
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;27650;5530;M;Macr;Medits scale;4b;OWR;NA;scm;140;5;ITA;2;NA;27.31846774
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;27650;5530;F;Macr;Medits scale;2b;OWR;NA;scm;145;7;ITA;2;NA;30.54630414
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;27650;5530;M;Macr;Medits scale;4a;OWR;NA;scm;145;2;ITA;2;NA;41.82620616
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;27650;5530;F;Macr;Medits scale;4b;OWR;NA;scm;145;6;ITA;2;NA;23.23633873
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;27650;5530;M;Macr;Medits scale;4a;OWR;NA;scm;150;1;ITA;2;NA;30.2300717
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;27650;5530;F;Macr;Medits scale;4b;OWR;NA;scm;150;3;ITA;2;NA;42.28993271
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;27650;5530;M;Macr;Medits scale;4b;OWR;NA;scm;150;2;ITA;2;NA;75.70471899
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;27650;5530;M;Macr;Medits scale;4a;OWR;NA;scm;155;1;ITA;2;NA;30.11556408
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;27650;5530;F;Macr;Medits scale;4b;OWR;NA;scm;165;1;ITA;2;NA;61.05220746
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4600;2300;I;Macr;Medits scale;0;OWR;NA;scm;80;7;ITA;S;NA;7.041769304
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4600;2300;I;Macr;Medits scale;0;OWR;NA;scm;85;16;ITA;S;NA;8.837627186
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4600;2300;N;Macr;Medits scale;;OWR;NA;scm;90;2;ITA;S;NA;8.28753977
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4600;2300;F;Macr;Medits scale;1;OWR;NA;scm;90;2;ITA;S;NA;9.485140578
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4600;2300;M;Macr;Medits scale;1;OWR;NA;scm;90;18;ITA;S;NA;12.02580493
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4600;2300;N;Macr;Medits scale;;OWR;NA;scm;95;1;ITA;S;NA;17.92819191
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4600;2300;F;Macr;Medits scale;1;OWR;NA;scm;95;8;ITA;S;NA;4.343520022
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4600;2300;M;Macr;Medits scale;1;OWR;NA;scm;95;16;ITA;S;NA;6.786881183
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4600;2300;F;Macr;Medits scale;2a;OWR;NA;scm;95;1;ITA;S;NA;13.5186596
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4600;2300;M;Macr;Medits scale;2a;OWR;NA;scm;95;29;ITA;S;NA;7.463674333
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4600;2300;N;Macr;Medits scale;;OWR;NA;scm;100;2;ITA;S;NA;8.4402898
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4600;2300;F;Macr;Medits scale;2a;OWR;NA;scm;100;12;ITA;S;NA;12.15569352
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4600;2300;M;Macr;Medits scale;2a;OWR;NA;scm;100;25;ITA;S;NA;13.85582932
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4600;2300;M;Macr;Medits scale;4b;OWR;NA;scm;100;4;ITA;S;NA;11.90230927
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4600;2300;N;Macr;Medits scale;;OWR;NA;scm;105;1;ITA;S;NA;16.18356703
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4600;2300;F;Macr;Medits scale;2a;OWR;NA;scm;105;5;ITA;S;NA;25.12083949
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4600;2300;M;Macr;Medits scale;2a;OWR;NA;scm;105;16;ITA;S;NA;15.34573907
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4600;2300;M;Macr;Medits scale;4b;OWR;NA;scm;105;2;ITA;S;NA;11.74323082
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4600;2300;N;Macr;Medits scale;;OWR;NA;scm;110;2;ITA;S;NA;20.48268788
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4600;2300;F;Macr;Medits scale;2a;OWR;NA;scm;110;8;ITA;S;NA;10.63759081
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4600;2300;M;Macr;Medits scale;2a;OWR;NA;scm;110;16;ITA;S;NA;16.07569628
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4600;2300;N;Macr;Medits scale;;OWR;NA;scm;115;2;ITA;S;NA;20.23823147
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4600;2300;F;Macr;Medits scale;2a;OWR;NA;scm;115;3;ITA;S;NA;25.06457627
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4600;2300;F;Macr;Medits scale;2b;OWR;NA;scm;115;2;ITA;S;NA;15.57345135
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4600;2300;M;Macr;Medits scale;2b;OWR;NA;scm;115;7;ITA;S;NA;16.44370149
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4600;2300;M;Macr;Medits scale;4b;OWR;NA;scm;115;1;ITA;S;NA;18.81240357
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4600;2300;F;Macr;Medits scale;2b;OWR;NA;scm;120;1;ITA;S;NA;31.2127532
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4600;2300;M;Macr;Medits scale;2b;OWR;NA;scm;120;4;ITA;S;NA;24.76137417
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4600;2300;M;Macr;Medits scale;4b;OWR;NA;scm;120;1;ITA;S;NA;15.35305702
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4600;2300;F;Macr;Medits scale;2b;OWR;1;scm;125;1;ITA;S;NA;22.70386486
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4600;2300;F;Macr;Medits scale;4b;OWR;1;scm;125;1;ITA;S;NA;20.03816079
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4600;2300;M;Macr;Medits scale;2b;OWR;NA;scm;125;1;ITA;S;NA;36.53877103
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4600;2300;M;Macr;Medits scale;4b;OWR;NA;scm;125;1;ITA;S;NA;21.0634773
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4600;2300;F;Macr;Medits scale;4b;OWR;NA;scm;130;2;ITA;S;NA;18.7866119
S;ITA;2014;70_18_2014;ITMOL;6;1;Observer;TRUE;999;1410;40.93683;17.44883;40.91817;17.47567;95;NA;All;All;19/11/2014;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4600;2300;M;Macr;Medits scale;4b;OWR;NA;scm;130;1;ITA;S;NA;21.75868997
S;ITA;2017;70_18_2017;ITBDS;4;1;Observer;TRUE;999;870;40.45867;18.64117;40.41133;18.63933;91;NA;All;All;10/05/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;1350;1350;F;Macr;Medits scale;3;OWR;1.5;scm;130;1;ITA;1;NA;26.98214343
S;ITA;2017;70_18_2017;ITBDS;4;1;Observer;TRUE;999;870;40.45867;18.64117;40.41133;18.63933;91;NA;All;All;10/05/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;1350;1350;F;Macr;Medits scale;3;OWR;1.5;scm;135;1;ITA;1;NA;36.0249954
